ID1,HHID,QHCLUSTER,QHNUMBER,QHHOME,PS100_1A,PS100_1M,PS100_1S,PS3,HVIDX
2024,      381303101,3813,31,1,1,10,2,1,1
2024,      381310201,3813,102,1,7,10,2,1,1
2024,      381310401,3813,104,1,4,10,1,1,1
2024,      381310401,3813,104,1,4,10,2,2,2
2024,      381415601,3814,156,1,0,2,2,1,1
2024,      381504301,3815,43,1,1,10,2,1,1
2024,      381504601,3815,46,1,5,10,2,1,3
2024,      381604201,3816,42,1,5,2,2,1,1
2024,      381605101,3816,51,1,2,5,1,1,1
2024,      381605101,3816,51,1,2,5,2,2,2
2024,      381605201,3816,52,1,3,7,2,1,3
2024,      381605501,3816,55,1,5,7,2,1,1
2024,      381700401,3817,4,1,1,2,2,1,2
2024,      381702401,3817,24,1,0,8,2,1,7
2024,      381802201,3818,22,1,5,7,2,1,3
2024,      381803201,3818,32,1,0,6,2,1,1
2024,      382207801,3822,78,1,1,7,2,1,2
2024,      382807601,3828,76,1,0,7,1,1,1
2024,      382807601,3828,76,1,0,10,2,2,9
2024,      383009201,3830,92,1,8,8,2,1,1
2024,      383109301,3831,93,1,0,6,2,1,1
2024,      383205201,3832,52,1,0,6,2,1,1
2024,      383408801,3834,88,1,2,6,2,1,1
2024,      383415601,3834,156,1,6,0,1,1,1
2024,      383415601,3834,156,1,5,0,2,2,2
2024,      383504701,3835,47,1,2,6,2,1,1
2024,      383506101,3835,61,1,0,2,2,1,1
2024,      383506301,3835,63,1,1,0,2,1,1
2024,      383600801,3836,8,1,2,11,2,1,2
2024,      383601001,3836,10,1,1,11,1,1,1
2024,      383601001,3836,10,1,0,11,2,2,2
2024,      383607201,3836,72,1,1,11,1,1,1
2024,      383607201,3836,72,1,1,11,2,2,2
2024,      383903401,3839,34,1,2,8,2,1,5
2024,      384107501,3841,75,1,1,2,2,1,1
2024,      384117701,3841,177,1,0,4,2,1,1
2024,      384403301,3844,33,1,5,98,2,1,1
2024,      384509901,3845,99,1,2,0,2,1,1
2024,      384510101,3845,101,1,2,6,2,1,1
2024,      384604101,3846,41,1,1,0,2,1,1
2024,      384604401,3846,44,1,1,0,2,1,1
2024,      384604501,3846,45,1,98,98,2,1,1
2024,      384604601,3846,46,1,2,0,2,1,2
2024,      384700101,3847,1,1,8,9,2,1,1
2024,      384700301,3847,3,1,1,9,1,1,1
2024,      384700301,3847,3,1,1,9,2,2,2
2024,      384703901,3847,39,1,3,0,2,1,1
2024,      384704001,3847,40,1,8,9,2,1,4
2024,      384804601,3848,46,1,0,8,2,1,3
2024,      384901301,3849,13,1,6,6,2,1,1
2024,      384901801,3849,18,1,7,6,1,1,1
2024,      384901801,3849,18,1,3,2,2,2,2
2024,      384903001,3849,30,1,2,3,2,1,1
2024,      384904001,3849,40,1,8,0,2,1,1
2024,      384905801,3849,58,1,3,0,2,1,1
2024,      384906201,3849,62,1,0,2,2,1,1
2024,      385003201,3850,32,1,0,2,2,1,1
2024,      385100301,3851,3,1,3,0,2,1,1
2024,      385100501,3851,5,1,4,0,2,1,5
2024,      385102601,3851,26,1,8,11,1,1,1
2024,      385102601,3851,26,1,8,11,1,2,2
2024,      385102601,3851,26,1,8,0,2,3,3
2024,      385102701,3851,27,1,5,0,2,1,1
2024,      385103101,3851,31,1,3,10,1,1,1
2024,      385103101,3851,31,1,6,0,2,2,2
2024,      385106101,3851,61,1,0,7,1,1,1
2024,      385106101,3851,61,1,0,7,2,2,2
2024,      385201901,3852,19,1,0,3,2,1,1
2024,      385202201,3852,22,1,5,4,2,1,2
2024,      385204001,3852,40,1,1,0,2,1,1
2024,      385205701,3852,57,1,5,0,1,1,1
2024,      385205701,3852,57,1,5,0,2,2,2
2024,      385208201,3852,82,1,8,8,2,1,1
2024,      385305901,3853,59,1,0,10,2,1,1
2024,      385306301,3853,63,1,5,0,1,1,1
2024,      385306301,3853,63,1,4,0,2,2,2
2024,      385306501,3853,65,1,3,0,2,1,1
2024,      385306601,3853,66,1,8,0,1,1,1
2024,      385306601,3853,66,1,8,0,2,2,2
2024,      385307401,3853,74,1,0,2,1,1,1
2024,      385307401,3853,74,1,0,2,2,2,2
2024,      385500301,3855,3,1,5,0,1,1,6
